Type,Air temperature C,Process temperature C,Rotational speed rpm,Torque Nm,Tool wear min,Target,Failure Type,dateTime,Temperature difference C
M,26.05000000000001,36.650000000000034,1645,28.2,58,0,No Failure,2022-01-23 01:53:15,10.600000000000023
H,26.05000000000001,36.650000000000034,1470,43.3,61,0,No Failure,2022-01-23 01:53:20,10.600000000000023
L,26.05000000000001,36.75,1336,45.0,66,0,No Failure,2022-01-23 01:53:25,10.699999999999989
M,26.05000000000001,36.75,1414,44.3,68,0,No Failure,2022-01-23 01:53:30,10.699999999999989
M,26.150000000000034,36.85000000000002,1802,27.5,71,0,No Failure,2022-01-23 01:53:35,10.699999999999989
L,26.05000000000001,36.75,1683,31.7,74,0,No Failure,2022-01-23 01:53:40,10.699999999999989
M,26.05000000000001,36.85000000000002,1410,47.6,76,0,No Failure,2022-01-23 01:53:45,10.800000000000011
L,26.05000000000001,36.75,1605,32.0,79,0,No Failure,2022-01-23 01:53:50,10.699999999999989
L,26.05000000000001,36.75,1709,28.1,81,0,No Failure,2022-01-23 01:53:55,10.699999999999989
L,26.05000000000001,36.75,1444,53.1,83,0,No Failure,2022-01-23 01:54:00,10.699999999999989
L,26.05000000000001,36.75,1367,45.0,85,0,No Failure,2022-01-23 01:54:05,10.699999999999989
L,26.05000000000001,36.85000000000002,1418,44.2,87,0,No Failure,2022-01-23 01:54:10,10.800000000000011
L,26.05000000000001,36.85000000000002,1353,57.8,89,0,No Failure,2022-01-23 01:54:15,10.800000000000011
L,26.05000000000001,36.85000000000002,1643,34.1,91,0,No Failure,2022-01-23 01:54:20,10.800000000000011
L,26.150000000000034,36.950000000000045,1437,38.0,93,0,No Failure,2022-01-23 01:54:25,10.800000000000011
L,25.950000000000045,36.85000000000002,1437,36.2,95,0,No Failure,2022-01-23 01:54:30,10.899999999999977
M,26.05000000000001,36.85000000000002,1413,47.9,97,0,No Failure,2022-01-23 01:54:35,10.800000000000011
H,26.05000000000001,36.85000000000002,1524,39.1,100,0,No Failure,2022-01-23 01:54:40,10.800000000000011
M,25.950000000000045,36.75,1479,43.4,105,0,No Failure,2022-01-23 01:54:45,10.799999999999955
L,25.950000000000045,36.75,1313,50.6,108,0,No Failure,2022-01-23 01:54:50,10.799999999999955
M,25.950000000000045,36.75,1335,50.4,110,0,No Failure,2022-01-23 01:54:55,10.799999999999955
L,25.950000000000045,36.75,1367,41.9,113,0,No Failure,2022-01-23 01:55:00,10.799999999999955
M,25.950000000000045,36.75,1459,50.3,115,0,No Failure,2022-01-23 01:55:05,10.799999999999955
M,25.950000000000045,36.75,1804,25.1,118,0,No Failure,2022-01-23 01:55:10,10.799999999999955
L,26.05000000000001,36.85000000000002,1491,38.3,121,0,No Failure,2022-01-23 01:55:15,10.800000000000011
L,26.150000000000034,36.950000000000045,1537,43.0,123,0,No Failure,2022-01-23 01:55:20,10.800000000000011
H,26.150000000000034,36.950000000000045,1646,30.2,125,0,No Failure,2022-01-23 01:55:25,10.800000000000011
M,26.150000000000034,37.05000000000001,1783,28.3,130,0,No Failure,2022-01-23 01:55:30,10.899999999999977
L,26.150000000000034,36.950000000000045,1395,49.8,133,0,No Failure,2022-01-23 01:55:35,10.800000000000011
L,26.25,36.950000000000045,1423,48.0,135,0,No Failure,2022-01-23 01:55:40,10.700000000000045
L,26.150000000000034,37.05000000000001,1562,37.6,137,0,No Failure,2022-01-23 01:55:45,10.899999999999977
L,26.25,37.150000000000034,1549,40.8,139,0,No Failure,2022-01-23 01:55:50,10.900000000000034
L,26.25,37.25,1540,43.2,141,0,No Failure,2022-01-23 01:55:55,11.0
H,26.350000000000023,37.25,1573,33.6,143,0,No Failure,2022-01-23 01:56:00,10.899999999999977
L,26.350000000000023,37.25,1418,45.1,148,0,No Failure,2022-01-23 01:56:05,10.899999999999977
M,26.350000000000023,37.25,1565,33.7,150,0,No Failure,2022-01-23 01:56:10,10.899999999999977
L,26.350000000000023,37.35000000000002,1569,41.0,153,0,No Failure,2022-01-23 01:56:15,11.0
H,26.350000000000023,37.25,1417,41.2,155,0,No Failure,2022-01-23 01:56:20,10.899999999999977
L,26.350000000000023,37.35000000000002,1480,38.1,160,0,No Failure,2022-01-23 01:56:25,11.0
L,26.350000000000023,37.25,1364,44.5,162,0,No Failure,2022-01-23 01:56:30,10.899999999999977
L,26.350000000000023,37.25,1911,21.5,164,0,No Failure,2022-01-23 01:56:35,10.899999999999977
L,26.25,37.150000000000034,1409,43.1,166,0,No Failure,2022-01-23 01:56:40,10.900000000000034
L,26.25,37.05000000000001,1335,53.5,168,0,No Failure,2022-01-23 01:56:45,10.800000000000011
M,26.350000000000023,37.150000000000034,1512,38.1,170,0,No Failure,2022-01-23 01:56:50,10.800000000000011
L,26.450000000000045,37.25,1447,40.2,173,0,No Failure,2022-01-23 01:56:55,10.799999999999955
L,26.450000000000045,37.150000000000034,1537,37.6,175,0,No Failure,2022-01-23 01:57:00,10.699999999999989
M,26.450000000000045,37.150000000000034,1510,40.8,177,0,No Failure,2022-01-23 01:57:05,10.699999999999989
L,26.450000000000045,37.150000000000034,1677,31.2,180,0,No Failure,2022-01-23 01:57:10,10.699999999999989
L,26.350000000000023,37.05000000000001,1504,33.7,182,0,No Failure,2022-01-23 01:57:15,10.699999999999989
H,26.350000000000023,36.950000000000045,2051,19.0,184,0,No Failure,2022-01-23 01:57:20,10.600000000000023
L,26.350000000000023,36.950000000000045,1474,41.3,189,0,No Failure,2022-01-23 01:57:25,10.600000000000023
M,26.25,36.85000000000002,1507,36.1,191,0,No Failure,2022-01-23 01:57:30,10.600000000000023
L,26.25,36.75,1496,37.9,194,0,No Failure,2022-01-23 01:57:35,10.5
M,26.350000000000023,36.85000000000002,1921,22.0,196,0,No Failure,2022-01-23 01:57:40,10.5
L,26.350000000000023,36.85000000000002,1450,40.5,199,0,No Failure,2022-01-23 01:57:45,10.5
L,26.25,36.75,1402,44.8,201,0,No Failure,2022-01-23 01:57:50,10.5
L,26.25,36.75,1501,50.0,203,0,No Failure,2022-01-23 01:57:55,10.5
L,26.350000000000023,36.75,1725,31.9,205,0,No Failure,2022-01-23 01:58:00,10.399999999999977
H,26.350000000000023,36.75,1500,40.3,207,0,No Failure,2022-01-23 01:58:05,10.399999999999977
H,26.350000000000023,36.85000000000002,1531,30.8,212,0,No Failure,2022-01-23 01:58:10,10.5
L,26.350000000000023,36.85000000000002,1458,44.8,217,0,No Failure,2022-01-23 01:58:15,10.5
H,26.25,36.75,1577,37.1,0,0,No Failure,2022-01-23 01:58:20,10.5
M,26.150000000000034,36.75,1363,46.1,5,0,No Failure,2022-01-23 01:58:25,10.599999999999966
H,26.150000000000034,36.75,1706,31.8,8,0,No Failure,2022-01-23 01:58:30,10.599999999999966
M,26.150000000000034,36.650000000000034,1391,50.4,13,0,No Failure,2022-01-23 01:58:35,10.5
L,26.05000000000001,36.650000000000034,1616,33.7,16,0,No Failure,2022-01-23 01:58:40,10.600000000000023
L,26.05000000000001,36.650000000000034,1442,47.0,18,0,No Failure,2022-01-23 01:58:45,10.600000000000023
M,26.05000000000001,36.650000000000034,1626,40.4,20,0,No Failure,2022-01-23 01:58:50,10.600000000000023
M,26.05000000000001,36.55000000000001,1426,42.6,23,0,No Failure,2022-01-23 01:58:55,10.5
L,26.05000000000001,36.55000000000001,1436,49.1,26,0,No Failure,2022-01-23 01:59:00,10.5
M,26.05000000000001,36.55000000000001,1599,36.2,28,0,No Failure,2022-01-23 01:59:05,10.5
L,26.05000000000001,36.55000000000001,2186,17.8,31,0,No Failure,2022-01-23 01:59:10,10.5
L,26.150000000000034,36.650000000000034,1645,30.4,33,0,No Failure,2022-01-23 01:59:15,10.5
L,26.05000000000001,36.55000000000001,1780,27.9,35,0,No Failure,2022-01-23 01:59:20,10.5
L,26.05000000000001,36.650000000000034,1345,44.3,37,0,No Failure,2022-01-23 01:59:25,10.600000000000023
M,26.05000000000001,36.650000000000034,1607,31.9,39,0,No Failure,2022-01-23 01:59:30,10.600000000000023
L,26.150000000000034,36.75,1708,28.0,42,0,No Failure,2022-01-23 01:59:35,10.599999999999966
L,26.150000000000034,36.75,1270,52.7,44,0,No Failure,2022-01-23 01:59:40,10.599999999999966
M,26.150000000000034,36.75,1646,25.4,46,0,No Failure,2022-01-23 01:59:45,10.599999999999966
L,26.05000000000001,36.55000000000001,1407,45.1,49,0,No Failure,2022-01-23 01:59:50,10.5
M,25.950000000000045,36.55000000000001,1581,47.4,51,0,No Failure,2022-01-23 01:59:55,10.599999999999966
L,25.850000000000023,36.450000000000045,1532,42.6,54,0,No Failure,2022-01-23 02:00:00,10.600000000000023
L,25.850000000000023,36.450000000000045,1610,33.1,56,0,No Failure,2022-01-23 02:00:05,10.600000000000023
M,25.850000000000023,36.35000000000002,1682,33.0,58,0,No Failure,2022-01-23 02:00:10,10.5
L,25.75,36.35000000000002,1519,34.3,61,0,No Failure,2022-01-23 02:00:15,10.600000000000023
L,25.75,36.35000000000002,1683,28.5,63,0,No Failure,2022-01-23 02:00:20,10.600000000000023
M,25.850000000000023,36.450000000000045,1254,55.8,65,0,No Failure,2022-01-23 02:00:25,10.600000000000023
L,25.850000000000023,36.35000000000002,1461,48.0,68,0,No Failure,2022-01-23 02:00:30,10.5
L,25.75,36.35000000000002,1472,45.1,70,0,No Failure,2022-01-23 02:00:35,10.600000000000023
L,25.55000000000001,36.25,1510,38.6,72,0,No Failure,2022-01-23 02:00:40,10.699999999999989
M,25.55000000000001,36.150000000000034,1547,36.8,74,0,No Failure,2022-01-23 02:00:45,10.600000000000023
H,25.55000000000001,36.25,1418,51.9,77,0,No Failure,2022-01-23 02:00:50,10.699999999999989
L,25.55000000000001,36.25,1289,51.3,82,0,No Failure,2022-01-23 02:00:55,10.699999999999989
L,25.55000000000001,36.25,1487,41.4,84,0,No Failure,2022-01-23 02:01:00,10.699999999999989
L,25.55000000000001,36.35000000000002,1453,45.5,86,0,No Failure,2022-01-23 02:01:05,10.800000000000011
M,25.650000000000034,36.35000000000002,1466,44.7,88,0,No Failure,2022-01-23 02:01:10,10.699999999999989
H,25.55000000000001,36.25,1288,49.5,91,0,No Failure,2022-01-23 02:01:15,10.699999999999989
H,25.55000000000001,36.25,1738,27.7,96,0,No Failure,2022-01-23 02:01:20,10.699999999999989
H,25.55000000000001,36.150000000000034,1488,41.0,101,0,No Failure,2022-01-23 02:01:25,10.600000000000023
L,25.450000000000045,36.150000000000034,1816,28.8,106,0,No Failure,2022-01-23 02:01:30,10.699999999999989
L,25.350000000000023,36.05000000000001,1419,48.5,108,0,No Failure,2022-01-23 02:01:35,10.699999999999989
L,25.25,35.950000000000045,1435,45.7,110,0,No Failure,2022-01-23 02:01:40,10.700000000000045
M,25.350000000000023,35.950000000000045,1480,42.4,112,0,No Failure,2022-01-23 02:01:45,10.600000000000023
L,25.350000000000023,36.05000000000001,1610,33.6,115,0,No Failure,2022-01-23 02:01:50,10.699999999999989
H,25.350000000000023,35.950000000000045,1548,38.2,117,0,No Failure,2022-01-23 02:01:55,10.600000000000023
M,25.450000000000045,35.950000000000045,1379,57.4,122,0,No Failure,2022-01-23 02:02:00,10.5
M,25.350000000000023,35.950000000000045,1907,23.5,125,0,No Failure,2022-01-23 02:02:05,10.600000000000023
M,25.350000000000023,35.85000000000002,2033,16.7,128,0,No Failure,2022-01-23 02:02:10,10.5
H,25.25,35.75,1390,52.0,131,0,No Failure,2022-01-23 02:02:15,10.5
M,25.350000000000023,35.75,1544,37.9,136,0,No Failure,2022-01-23 02:02:20,10.399999999999977
L,25.450000000000045,35.85000000000002,1258,57.4,139,0,No Failure,2022-01-23 02:02:25,10.399999999999977
M,25.350000000000023,35.85000000000002,1560,39.0,141,0,No Failure,2022-01-23 02:02:30,10.5
H,25.450000000000045,36.05000000000001,2071,18.5,144,0,No Failure,2022-01-23 02:02:35,10.599999999999966
L,25.450000000000045,35.950000000000045,1437,46.3,149,0,No Failure,2022-01-23 02:02:40,10.5
H,25.55000000000001,36.05000000000001,1489,43.0,151,0,No Failure,2022-01-23 02:02:45,10.5
L,25.55000000000001,36.05000000000001,1334,53.0,156,0,No Failure,2022-01-23 02:02:50,10.5
L,25.55000000000001,36.05000000000001,1500,39.9,158,0,No Failure,2022-01-23 02:02:55,10.5
L,25.650000000000034,36.150000000000034,1498,47.3,160,0,No Failure,2022-01-23 02:03:00,10.5
M,25.55000000000001,36.05000000000001,1370,53.4,162,0,No Failure,2022-01-23 02:03:05,10.5
H,25.55000000000001,36.05000000000001,1526,40.1,165,0,No Failure,2022-01-23 02:03:10,10.5
L,25.650000000000034,36.150000000000034,1477,44.8,170,0,No Failure,2022-01-23 02:03:15,10.5
L,25.55000000000001,36.05000000000001,1446,43.9,172,0,No Failure,2022-01-23 02:03:20,10.5
M,25.55000000000001,36.05000000000001,1720,25.6,174,0,No Failure,2022-01-23 02:03:25,10.5
L,25.55000000000001,35.950000000000045,1734,30.7,177,0,No Failure,2022-01-23 02:03:30,10.400000000000034
L,25.55000000000001,35.950000000000045,1697,29.1,179,0,No Failure,2022-01-23 02:03:35,10.400000000000034
L,25.55000000000001,36.05000000000001,2007,19.3,181,0,No Failure,2022-01-23 02:03:40,10.5
M,25.55000000000001,35.950000000000045,1469,48.8,183,0,No Failure,2022-01-23 02:03:45,10.400000000000034
M,25.55000000000001,35.950000000000045,2189,15.6,186,0,No Failure,2022-01-23 02:03:50,10.400000000000034
L,25.650000000000034,36.150000000000034,1435,50.1,189,0,No Failure,2022-01-23 02:03:55,10.5
H,25.75,36.25,1637,34.5,191,0,No Failure,2022-01-23 02:04:00,10.5
L,25.850000000000023,36.35000000000002,1664,28.3,196,0,No Failure,2022-01-23 02:04:05,10.5
M,25.850000000000023,36.35000000000002,1666,31.0,198,0,No Failure,2022-01-23 02:04:10,10.5
L,25.850000000000023,36.35000000000002,1404,46.6,201,0,No Failure,2022-01-23 02:04:15,10.5
L,25.850000000000023,36.35000000000002,1702,26.7,203,0,No Failure,2022-01-23 02:04:20,10.5
L,25.950000000000045,36.450000000000045,1439,44.9,205,0,No Failure,2022-01-23 02:04:25,10.5
L,25.950000000000045,36.450000000000045,1354,53.9,207,1,Overstrain Failure,2022-01-23 02:04:30,10.5
M,26.05000000000001,36.55000000000001,1361,44.2,0,0,No Failure,2022-01-23 02:04:35,10.5
M,25.950000000000045,36.35000000000002,1463,45.9,3,0,No Failure,2022-01-23 02:04:40,10.399999999999977
H,25.950000000000045,36.25,1515,43.8,6,0,No Failure,2022-01-23 02:04:45,10.299999999999955
L,25.850000000000023,36.25,1432,46.2,11,0,No Failure,2022-01-23 02:04:50,10.399999999999977
L,25.850000000000023,36.25,1911,22.0,13,0,No Failure,2022-01-23 02:04:55,10.399999999999977
L,25.850000000000023,36.25,1472,42.0,15,0,No Failure,2022-01-23 02:05:00,10.399999999999977
M,25.950000000000045,36.35000000000002,1382,54.5,17,0,No Failure,2022-01-23 02:05:05,10.399999999999977
L,25.950000000000045,36.35000000000002,1665,29.6,20,0,No Failure,2022-01-23 02:05:10,10.399999999999977
L,25.950000000000045,36.35000000000002,1676,30.5,22,0,No Failure,2022-01-23 02:05:15,10.399999999999977
M,25.850000000000023,36.35000000000002,1585,33.0,24,0,No Failure,2022-01-23 02:05:20,10.5
M,25.950000000000045,36.450000000000045,1415,46.3,27,0,No Failure,2022-01-23 02:05:25,10.5
L,25.950000000000045,36.55000000000001,1341,55.7,30,0,No Failure,2022-01-23 02:05:30,10.599999999999966
L,26.05000000000001,36.650000000000034,1540,34.8,32,0,No Failure,2022-01-23 02:05:35,10.600000000000023
H,26.05000000000001,36.650000000000034,1837,28.4,34,0,No Failure,2022-01-23 02:05:40,10.600000000000023
L,26.05000000000001,36.650000000000034,1498,36.0,39,0,No Failure,2022-01-23 02:05:45,10.600000000000023
L,25.950000000000045,36.55000000000001,1671,28.8,41,0,No Failure,2022-01-23 02:05:50,10.599999999999966
L,25.850000000000023,36.450000000000045,1430,57.0,43,0,No Failure,2022-01-23 02:05:55,10.600000000000023
L,25.850000000000023,36.55000000000001,1619,40.1,45,0,No Failure,2022-01-23 02:06:00,10.699999999999989
M,25.850000000000023,36.55000000000001,1430,51.9,47,0,No Failure,2022-01-23 02:06:05,10.699999999999989
L,25.850000000000023,36.450000000000045,1626,33.3,50,0,No Failure,2022-01-23 02:06:10,10.600000000000023
L,25.850000000000023,36.55000000000001,1443,49.3,52,0,No Failure,2022-01-23 02:06:15,10.699999999999989
L,25.850000000000023,36.450000000000045,1481,42.5,54,0,No Failure,2022-01-23 02:06:20,10.600000000000023
M,25.950000000000045,36.55000000000001,1527,43.0,56,0,No Failure,2022-01-23 02:06:25,10.599999999999966
M,25.950000000000045,36.55000000000001,1315,56.8,59,0,No Failure,2022-01-23 02:06:30,10.599999999999966
M,25.950000000000045,36.650000000000034,1433,48.2,62,0,No Failure,2022-01-23 02:06:35,10.699999999999989
M,25.950000000000045,36.650000000000034,1378,53.5,65,0,No Failure,2022-01-23 02:06:40,10.699999999999989
L,25.950000000000045,36.650000000000034,1432,43.4,68,0,No Failure,2022-01-23 02:06:45,10.699999999999989
M,25.950000000000045,36.650000000000034,1394,47.9,70,0,No Failure,2022-01-23 02:06:50,10.699999999999989
H,25.850000000000023,36.650000000000034,1411,53.8,73,0,No Failure,2022-01-23 02:06:55,10.800000000000011
L,25.950000000000045,36.75,2136,15.9,78,0,No Failure,2022-01-23 02:07:00,10.799999999999955
M,26.05000000000001,36.85000000000002,1446,45.8,80,0,No Failure,2022-01-23 02:07:05,10.800000000000011
H,25.950000000000045,36.75,1388,53.5,83,0,No Failure,2022-01-23 02:07:10,10.799999999999955
M,25.950000000000045,36.75,1323,51.7,88,0,No Failure,2022-01-23 02:07:15,10.799999999999955
L,26.05000000000001,36.85000000000002,1780,29.3,91,0,No Failure,2022-01-23 02:07:20,10.800000000000011
M,25.950000000000045,36.650000000000034,1434,41.8,93,0,No Failure,2022-01-23 02:07:25,10.699999999999989
M,25.850000000000023,36.55000000000001,1494,42.6,96,0,No Failure,2022-01-23 02:07:30,10.699999999999989
H,25.850000000000023,36.55000000000001,1536,39.6,99,0,No Failure,2022-01-23 02:07:35,10.699999999999989
M,25.850000000000023,36.55000000000001,1392,53.4,104,0,No Failure,2022-01-23 02:07:40,10.699999999999989
H,26.05000000000001,36.85000000000002,1360,56.8,107,0,No Failure,2022-01-23 02:07:45,10.800000000000011
L,26.25,37.05000000000001,1583,35.4,112,0,No Failure,2022-01-23 02:07:50,10.800000000000011
L,26.350000000000023,37.05000000000001,1983,20.2,114,0,No Failure,2022-01-23 02:07:55,10.699999999999989
L,26.350000000000023,37.150000000000034,1630,33.3,116,0,No Failure,2022-01-23 02:08:00,10.800000000000011
M,26.350000000000023,37.150000000000034,1692,26.7,118,0,No Failure,2022-01-23 02:08:05,10.800000000000011
L,26.25,36.950000000000045,1417,40.6,121,0,No Failure,2022-01-23 02:08:10,10.700000000000045
L,26.25,36.950000000000045,1579,36.1,123,0,No Failure,2022-01-23 02:08:15,10.700000000000045
M,26.25,37.05000000000001,1399,45.2,125,0,No Failure,2022-01-23 02:08:20,10.800000000000011
M,26.25,37.05000000000001,1414,46.4,128,0,No Failure,2022-01-23 02:08:25,10.800000000000011
L,26.350000000000023,37.150000000000034,1570,40.1,131,0,No Failure,2022-01-23 02:08:30,10.800000000000011
M,26.350000000000023,37.150000000000034,1552,36.8,133,0,No Failure,2022-01-23 02:08:35,10.800000000000011
L,26.450000000000045,37.25,1440,48.2,136,0,No Failure,2022-01-23 02:08:40,10.799999999999955
M,26.450000000000045,37.25,1460,43.8,138,0,No Failure,2022-01-23 02:08:45,10.799999999999955
L,26.450000000000045,37.25,1471,48.0,141,0,No Failure,2022-01-23 02:08:50,10.799999999999955
L,26.450000000000045,37.150000000000034,1702,27.6,143,0,No Failure,2022-01-23 02:08:55,10.699999999999989
L,26.450000000000045,37.25,1375,55.4,145,0,No Failure,2022-01-23 02:09:00,10.799999999999955
L,26.450000000000045,37.25,1698,33.2,147,0,No Failure,2022-01-23 02:09:05,10.799999999999955
H,26.450000000000045,37.25,1439,47.1,149,0,No Failure,2022-01-23 02:09:10,10.799999999999955
M,26.450000000000045,37.25,1774,27.5,154,0,No Failure,2022-01-23 02:09:15,10.799999999999955
M,26.55000000000001,37.25,1375,48.3,157,0,No Failure,2022-01-23 02:09:20,10.699999999999989
L,26.55000000000001,37.35000000000002,1446,40.0,160,0,No Failure,2022-01-23 02:09:25,10.800000000000011
M,26.55000000000001,37.450000000000045,1455,46.8,162,0,No Failure,2022-01-23 02:09:30,10.900000000000034
L,26.650000000000034,37.450000000000045,1523,41.9,165,0,No Failure,2022-01-23 02:09:35,10.800000000000011
M,26.650000000000034,37.450000000000045,1692,31.9,167,0,No Failure,2022-01-23 02:09:40,10.800000000000011
M,26.650000000000034,37.450000000000045,1693,33.3,170,0,No Failure,2022-01-23 02:09:45,10.800000000000011
L,26.650000000000034,37.450000000000045,1890,24.0,173,0,No Failure,2022-01-23 02:09:50,10.800000000000011
H,26.75,37.450000000000045,1600,33.5,175,0,No Failure,2022-01-23 02:09:55,10.700000000000045
M,26.75,37.450000000000045,1434,43.8,180,0,No Failure,2022-01-23 02:10:00,10.700000000000045
L,26.75,37.450000000000045,1365,50.9,183,0,No Failure,2022-01-23 02:10:05,10.700000000000045
